Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
0.3,1,0.5513513513513514,0.5957446808510639,[[10.4 42.6] [ 7.2 50.8]],tanh_adam_constant_(50,)
0.3,1,0.6198198198198198,0.5914893617021276,[[24.6 28.4] [13.8 44.2]],tanh_adam_constant_(50, 50)
0.3,1,0.5603603603603604,0.548936170212766,[[13.8 39.2] [ 9.6 48.4]],tanh_adam_constant_(100,)
0.3,1,0.5513513513513514,0.5957446808510639,[[10.4 42.6] [ 7.2 50.8]],tanh_adam_invscaling_(50,)
0.3,1,0.6198198198198198,0.5914893617021276,[[24.6 28.4] [13.8 44.2]],tanh_adam_invscaling_(50, 50)
0.3,1,0.5603603603603604,0.548936170212766,[[13.8 39.2] [ 9.6 48.4]],tanh_adam_invscaling_(100,)
0.3,1,0.5513513513513514,0.5957446808510639,[[10.4 42.6] [ 7.2 50.8]],tanh_adam_adaptive_(50,)
0.3,1,0.6198198198198198,0.5914893617021276,[[24.6 28.4] [13.8 44.2]],tanh_adam_adaptive_(50, 50)
0.3,1,0.5603603603603604,0.548936170212766,[[13.8 39.2] [ 9.6 48.4]],tanh_adam_adaptive_(100,)
0.3,1,0.5531531531531532,0.5276595744680851,[[33.4 19.6] [30.  28. ]],relu_lbfgs_constant_(50,)
0.3,1,0.5765765765765766,0.5234042553191489,[[43.4  9.6] [37.4 20.6]],relu_lbfgs_constant_(50, 50)
0.3,1,0.5693693693693693,0.49361702127659574,[[44.   9. ] [38.8 19.2]],relu_lbfgs_constant_(100,)
0.3,1,0.5531531531531532,0.5276595744680851,[[33.4 19.6] [30.  28. ]],relu_lbfgs_invscaling_(50,)
0.3,1,0.5765765765765766,0.5234042553191489,[[43.4  9.6] [37.4 20.6]],relu_lbfgs_invscaling_(50, 50)
0.3,1,0.5693693693693693,0.49361702127659574,[[44.   9. ] [38.8 19.2]],relu_lbfgs_invscaling_(100,)
0.3,1,0.5531531531531532,0.5276595744680851,[[33.4 19.6] [30.  28. ]],relu_lbfgs_adaptive_(50,)
0.3,1,0.5765765765765766,0.5234042553191489,[[43.4  9.6] [37.4 20.6]],relu_lbfgs_adaptive_(50, 50)
0.3,1,0.5693693693693693,0.49361702127659574,[[44.   9. ] [38.8 19.2]],relu_lbfgs_adaptive_(100,)
0.3,1,0.5135135135135135,0.5446808510638298,[[10.6 42.4] [11.6 46.4]],relu_sgd_constant_(50,)
0.3,1,0.4954954954954955,0.48510638297872344,[[32. 21.] [35. 23.]],relu_sgd_constant_(50, 50)
0.3,1,0.5117117117117117,0.5531914893617021,[[10.4 42.6] [11.6 46.4]],relu_sgd_constant_(100,)
0.3,1,0.5315315315315315,0.5702127659574469,[[10.4 42.6] [ 9.4 48.6]],relu_sgd_invscaling_(50,)
0.3,1,0.5135135135135135,0.5446808510638298,[[10.8 42.2] [11.8 46.2]],relu_sgd_invscaling_(50, 50)
0.3,1,0.5117117117117117,0.5531914893617021,[[10.4 42.6] [11.6 46.4]],relu_sgd_invscaling_(100,)
0.3,1,0.5135135135135135,0.5446808510638298,[[10.6 42.4] [11.6 46.4]],relu_sgd_adaptive_(50,)
0.3,1,0.5135135135135135,0.5446808510638298,[[10.8 42.2] [11.8 46.2]],relu_sgd_adaptive_(50, 50)
0.3,1,0.5171171171171172,0.5659574468085107,[[10.2 42.8] [10.8 47.2]],relu_sgd_adaptive_(100,)
0.3,1,0.572972972972973,0.5702127659574469,[[15.6 37.4] [10.  48. ]],relu_adam_constant_(50,)
0.3,1,0.6162162162162163,0.5702127659574469,[[33.  20. ] [22.6 35.4]],relu_adam_constant_(50, 50)
0.3,1,0.6324324324324324,0.5787234042553192,[[23.2 29.8] [11.  47. ]],relu_adam_constant_(100,)
0.3,1,0.572972972972973,0.5702127659574469,[[15.6 37.4] [10.  48. ]],relu_adam_invscaling_(50,)
0.3,1,0.6162162162162163,0.5702127659574469,[[33.  20. ] [22.6 35.4]],relu_adam_invscaling_(50, 50)
0.3,1,0.6324324324324324,0.5787234042553192,[[23.2 29.8] [11.  47. ]],relu_adam_invscaling_(100,)
0.3,1,0.572972972972973,0.5702127659574469,[[15.6 37.4] [10.  48. ]],relu_adam_adaptive_(50,)
0.3,1,0.6162162162162163,0.5702127659574469,[[33.  20. ] [22.6 35.4]],relu_adam_adaptive_(50, 50)
0.3,1,0.6324324324324324,0.5787234042553192,[[23.2 29.8] [11.  47. ]],relu_adam_adaptive_(100,)
0.3,2,0.5405405405405406,0.4680851063829787,[[51.2  0.8] [50.2  8.8]],identity_lbfgs_constant_(50,)
0.3,2,0.4990990990990991,0.5319148936170213,[[29.2 22.8] [32.8 26.2]],identity_lbfgs_constant_(50, 50)
0.3,2,0.654054054054054,0.5531914893617021,[[50.2  1.8] [36.6 22.4]],identity_lbfgs_constant_(100,)
0.3,2,0.5405405405405406,0.4680851063829787,[[51.2  0.8] [50.2  8.8]],identity_lbfgs_invscaling_(50,)
0.3,2,0.4990990990990991,0.5319148936170213,[[29.2 22.8] [32.8 26.2]],identity_lbfgs_invscaling_(50, 50)
0.3,2,0.654054054054054,0.5531914893617021,[[50.2  1.8] [36.6 22.4]],identity_lbfgs_invscaling_(100,)
