Size,Ntrial,AvgTestAcc,AvgTrainAcc,AvgConfMatrix,Config
3,2,0.5151870311014054,0.5178012693521168,22.0,logistic_sgd_invscaling_(50,)
3,2,0.4833318657320982,0.4833329786973855,22.0,logistic_sgd_invscaling_(50, 50)
3,2,0.5295479005475131,0.5299249150096608,22.0,logistic_sgd_invscaling_(100,)
3,2,0.5408614427889903,0.5405463717073886,22.0,logistic_sgd_adaptive_(50,)
3,2,0.5303054763050888,0.5303037028884486,22.0,logistic_sgd_adaptive_(50, 50)
3,2,0.5219454326292761,0.5250005013818573,22.0,logistic_sgd_adaptive_(100,)
3,2,0.5824453367459954,0.5872092229804095,22.0,logistic_adam_constant_(50,)
3,2,0.5976750261233019,0.6038395822633111,22.0,logistic_adam_constant_(50, 50)
3,2,0.6123298071767657,0.629057671142417,22.0,logistic_adam_constant_(100,)
3,2,0.5824453367459954,0.5872092229804095,22.0,logistic_adam_invscaling_(50,)
3,2,0.5976750261233019,0.6038395822633111,22.0,logistic_adam_invscaling_(50, 50)
3,2,0.6123298071767657,0.629057671142417,22.0,logistic_adam_invscaling_(100,)
3,2,0.5824453367459954,0.5872092229804095,22.0,logistic_adam_adaptive_(50,)
3,2,0.5976750261233019,0.6038395822633111,22.0,logistic_adam_adaptive_(50, 50)
3,2,0.6123298071767657,0.629057671142417,22.0,logistic_adam_adaptive_(100,)
3,2,0.6127263530304987,0.6303103553696774,22.0,tanh_lbfgs_constant_(50,)
3,2,0.5983648965438969,0.6144137134052389,22.0,tanh_lbfgs_constant_(50, 50)
3,2,0.6545921242647318,0.6776445447208159,22.0,tanh_lbfgs_constant_(100,)
3,2,0.6127263530304987,0.6303103553696774,22.0,tanh_lbfgs_invscaling_(50,)
3,2,0.5983648965438969,0.6144137134052389,22.0,tanh_lbfgs_invscaling_(50, 50)
3,2,0.6545921242647318,0.6776445447208159,22.0,tanh_lbfgs_invscaling_(100,)
3,2,0.6127263530304987,0.6303103553696774,22.0,tanh_lbfgs_adaptive_(50,)
3,2,0.5983648965438969,0.6144137134052389,22.0,tanh_lbfgs_adaptive_(50, 50)
3,2,0.6545921242647318,0.6776445447208159,22.0,tanh_lbfgs_adaptive_(100,)
3,2,0.5258544374390945,0.5287605106757649,22.0,tanh_sgd_constant_(50,)
3,2,0.5347735393454107,0.5344660894660894,22.0,tanh_sgd_constant_(50, 50)
3,2,0.4749466771551235,0.4705271479932497,22.0,tanh_sgd_constant_(100,)
3,2,0.5031503528113369,0.5060001834323868,22.0,tanh_sgd_invscaling_(50,)
3,2,0.5174257100254775,0.5174246215178419,22.0,tanh_sgd_invscaling_(50, 50)
3,2,0.49782198192697996,0.49771860248978894,22.0,tanh_sgd_invscaling_(100,)
3,2,0.5182003099573809,0.5148117005405141,22.0,tanh_sgd_adaptive_(50,)
3,2,0.529615605884494,0.5284202925135129,22.0,tanh_sgd_adaptive_(50, 50)
3,2,0.493973735808296,0.49357345855650936,22.0,tanh_sgd_adaptive_(100,)
3,2,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_constant_(50,)
3,2,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_constant_(50, 50)
3,2,0.601506443747823,0.6094655147112774,22.0,tanh_adam_constant_(100,)
3,2,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_invscaling_(50,)
3,2,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_invscaling_(50, 50)
3,2,0.601506443747823,0.6094655147112774,22.0,tanh_adam_invscaling_(100,)
3,2,0.5666989538938396,0.5784194242668819,22.0,tanh_adam_adaptive_(50,)
3,2,0.6165793933132174,0.6175059309805072,22.0,tanh_adam_adaptive_(50, 50)
